TIME,nose_X,nose_Y,left_eye_X,left_eye_Y,right_eye_X,right_eye_Y,left_ear_X,left_ear_Y,right_ear_X,right_ear_Y,left_shoulder_X,left_shoulder_Y,right_shoulder_X,right_shoulder_Y,left_elbow_X,left_elbow_Y,right_elbow_X,right_elbow_Y,left_wrist_X,left_wrist_Y,right_wrist_X,right_wrist_Y,left_hip_X,left_hip_Y,right_hip_X,right_hip_Y,left_knee_X,left_knee_Y,right_knee_X,right_knee_Y,left_ankle_X,left_ankle_Y,right_ankle_X,right_ankle_Y
0.0,557.2107,957.8602,565.48157,950.9286,550.61816,950.235,580.6604,957.3019,541.73804,955.6843,603.35596,1003.2544,522.3546,998.82104,606.9121,1060.2842,521.6842,1058.0996,582.631,1101.6141,543.0808,1104.2115,583.2019,1103.0713,535.1824,1103.2175,583.18555,1135.5547,541.1344,1136.8197,575.28125,1239.9396,542.1758,1239.6005
16.683333333333334,556.5368,957.8613,564.9681,950.80396,550.1646,950.1714,580.7462,956.89575,541.6135,955.4802,603.53485,1003.1782,522.18695,998.8822,607.4088,1059.5737,521.2227,1058.4316,583.1296,1100.9553,543.17474,1104.356,583.5534,1103.1177,535.25214,1103.5062,583.2677,1136.007,541.3813,1136.7534,575.5354,1239.5586,542.3785,1239.6523
33.36666666666667,557.1448,957.6973,565.36365,950.4477,550.3596,949.9859,580.90295,956.6624,541.4233,955.6529,603.7293,1003.2319,522.0895,998.9449,607.587,1059.5879,520.9859,1058.5168,582.9425,1101.1127,543.15015,1104.2706,583.3654,1102.9718,535.11523,1103.593,583.4436,1136.0822,541.0618,1136.6112,575.54553,1239.0101,542.3199,1239.0726
50.050000000000004,557.01373,957.79266,565.34125,950.6026,550.4538,950.06757,580.75616,956.74615,541.6224,955.3132,603.9262,1003.3892,522.1794,998.6943,607.2693,1060.8267,520.5933,1058.3896,582.6058,1101.4788,542.9737,1104.0247,583.527,1103.1277,535.091,1103.365,583.5544,1135.2627,541.28534,1135.9592,575.316,1239.6565,542.3538,1239.7263
66.73333333333333,557.24854,957.5096,565.45605,950.20844,550.541,949.92255,580.8141,956.3431,541.5956,955.4648,603.8258,1003.1103,522.1454,998.5556,607.5112,1060.3604,520.26086,1058.3088,582.6742,1101.447,542.93115,1103.9846,583.5697,1103.0093,535.1511,1103.5466,583.2202,1135.6042,541.18225,1136.0078,575.30334,1239.7161,542.32886,1239.655
83.41666666666667,558.3126,957.22424,566.45374,949.9236,551.33704,949.5183,581.0415,956.1753,541.801,954.897,603.6256,1003.1106,522.1737,998.55164,607.37854,1060.8473,520.77966,1058.4231,582.2405,1101.6117,542.7479,1103.9507,583.775,1103.3328,534.8777,1103.5951,582.96704,1136.0964,541.0646,1135.573,575.2329,1239.5696,542.359,1239.6729
100.10000000000001,558.5624,956.9931,566.60846,950.06647,551.50397,949.29535,581.05365,956.52386,541.8464,954.73834,603.25104,1002.4615,522.14636,998.3643,607.8537,1059.4629,520.5493,1058.1252,582.3713,1101.1692,542.5273,1103.6444,583.7308,1102.809,535.0839,1103.3994,582.8676,1136.7122,540.85864,1135.8123,575.2944,1239.6132,542.2553,1239.4105
116.78333333333333,557.04944,956.3628,565.40845,949.60474,550.6084,948.61743,581.0355,956.37146,541.7798,954.3435,603.5514,1002.7014,522.0724,998.29333,607.7991,1059.4078,520.162,1058.0074,582.30444,1101.2037,542.6598,1103.5814,583.91223,1103.0046,534.93994,1103.8943,582.56824,1136.3672,540.95215,1135.6884,575.245,1239.3921,542.27295,1239.1493
133.46666666666667,558.1849,956.15,566.1877,949.41797,551.213,948.5172,580.9693,956.2521,541.8922,954.5038,603.0024,1002.05444,521.97784,998.2633,608.7536,1058.7205,520.0355,1058.555,582.59924,1100.9346,542.5835,1103.7324,583.9362,1103.1584,534.9288,1104.184,582.43835,1136.5869,541.2758,1135.631,575.26044,1240.1466,542.2799,1239.6859
150.15,557.71313,955.79834,565.80786,949.21204,550.875,948.1024,580.74646,955.88574,541.72534,953.89185,603.1008,1001.95557,522.1362,998.255,608.64,1058.8623,519.9512,1058.452,582.6218,1100.9827,542.89526,1103.7561,584.0205,1103.3794,534.5288,1104.2426,582.3026,1136.7766,541.499,1136.117,575.2081,1239.7069,542.2484,1239.3291
