TIME,nose_X,nose_Y,left_eye_X,left_eye_Y,right_eye_X,right_eye_Y,left_ear_X,left_ear_Y,right_ear_X,right_ear_Y,left_shoulder_X,left_shoulder_Y,right_shoulder_X,right_shoulder_Y,left_elbow_X,left_elbow_Y,right_elbow_X,right_elbow_Y,left_wrist_X,left_wrist_Y,right_wrist_X,right_wrist_Y,left_hip_X,left_hip_Y,right_hip_X,right_hip_Y,left_knee_X,left_knee_Y,right_knee_X,right_knee_Y,left_ankle_X,left_ankle_Y,right_ankle_X,right_ankle_Y
0.0,545.75586,990.54236,552.63293,984.2949,537.8379,984.7731,562.43036,988.7831,528.4177,990.0137,580.0694,1031.5408,511.4721,1029.9666,590.76056,1078.8394,498.06683,1078.3163,585.9905,1118.963,499.3344,1121.4814,563.3407,1135.8368,522.2189,1134.9878,558.6031,1204.9,525.3606,1205.9471,554.3418,1272.4456,526.75885,1273.0704
16.683333333333334,545.68164,990.78613,552.52576,984.5304,537.8016,985.0896,562.31213,988.74963,528.46063,990.103,579.985,1031.6833,511.5075,1029.9689,590.70795,1079.0233,498.10242,1078.0642,585.7072,1119.2262,499.49548,1121.7349,563.2522,1136.3143,522.2608,1135.4458,558.93427,1205.0659,525.39874,1206.0232,554.6354,1271.0819,526.8896,1271.7665
33.36666666666667,545.78534,990.9466,552.71814,984.899,537.94464,985.1514,562.3152,989.1435,528.4605,990.0994,579.87006,1031.6472,511.45605,1030.0714,590.7249,1079.1068,498.13324,1078.0122,585.6725,1119.3091,499.3604,1121.2627,563.2175,1135.8793,522.20654,1135.1293,559.0755,1204.9015,525.38654,1206.0458,554.7528,1271.0139,526.88776,1271.3358
50.050000000000004,545.36206,991.3136,552.2639,985.3002,537.6183,985.56555,562.05676,989.14734,528.2401,990.2821,579.78906,1031.7942,511.37424,1030.0974,590.6603,1079.6104,498.00418,1077.7426,585.2976,1119.7474,498.967,1121.008,563.03345,1135.9462,522.3279,1135.2794,559.0669,1205.2671,525.28723,1206.0465,554.9978,1270.9862,526.93604,1271.131
66.73333333333333,545.67413,991.2639,552.44885,985.1172,537.87634,985.7378,561.97986,989.0117,528.21423,990.4879,579.5266,1031.6724,511.12744,1030.2109,590.4761,1079.3188,497.88855,1078.0038,585.16705,1120.0598,498.92114,1120.9127,562.99475,1136.0708,522.2929,1135.3068,559.16174,1205.3884,525.304,1206.2305,554.875,1271.4846,526.81006,1270.7703
83.41666666666667,545.3247,991.52716,552.0906,985.41595,537.6052,985.9975,561.7716,989.1331,528.1415,990.61346,579.51575,1031.8289,510.96298,1030.323,590.2776,1079.4667,497.79276,1078.0513,584.9309,1120.4386,498.8815,1120.987,562.897,1136.0195,522.2672,1135.4463,559.14795,1205.4846,525.1532,1206.4492,554.92334,1271.5793,526.9697,1271.1423
100.10000000000001,545.096,992.44934,551.8355,986.0287,537.42786,986.84607,561.54016,989.3063,527.9502,990.9796,579.3057,1031.9076,510.69403,1030.242,590.0627,1080.2253,497.17926,1078.4467,584.8002,1120.9371,498.82587,1121.7812,562.83246,1136.1296,522.1519,1135.7142,559.2757,1205.1798,525.01166,1206.6072,554.9273,1271.0369,527.011,1271.0928
116.78333333333333,544.36896,992.7411,551.3042,986.22534,536.81036,987.01404,561.25183,989.2759,527.7096,990.9956,579.10974,1031.9172,510.34735,1030.372,590.0305,1079.9951,497.06232,1078.5201,584.6973,1121.042,498.73743,1121.8737,562.5363,1136.3174,521.83105,1135.9752,559.27094,1205.4913,524.75824,1206.6499,555.0097,1270.8754,527.1084,1271.0864
133.46666666666667,544.29364,992.8711,551.1963,986.3862,536.83044,987.0094,560.991,989.35925,527.52185,991.0051,578.7186,1031.9491,510.08398,1030.3468,589.97076,1080.2437,496.80206,1079.0183,584.441,1121.4296,498.4629,1121.997,562.4546,1136.1948,521.6671,1135.9087,559.28186,1205.6725,524.728,1206.7556,555.3107,1271.101,527.2355,1271.3591
150.15,543.5487,993.0712,550.38586,986.6337,536.2082,987.29974,560.70984,989.54596,527.2682,991.2659,578.4109,1031.9819,509.90344,1030.3481,589.6647,1080.4722,496.42267,1078.8794,584.5649,1121.8245,498.22125,1122.1802,562.4031,1135.8787,521.6272,1135.9329,559.10034,1205.5142,524.5684,1206.926,555.0869,1271.0256,526.9222,1271.6082
