TIME,nose_X,nose_Y,nose_Z,left_eye_X,left_eye_Y,left_eye_Z,right_eye_X,right_eye_Y,right_eye_Z,left_ear_X,left_ear_Y,left_ear_Z,right_ear_X,right_ear_Y,right_ear_Z,left_shoulder_X,left_shoulder_Y,left_shoulder_Z,right_shoulder_X,right_shoulder_Y,right_shoulder_Z,left_elbow_X,left_elbow_Y,left_elbow_Z,right_elbow_X,right_elbow_Y,right_elbow_Z,left_wrist_X,left_wrist_Y,left_wrist_Z,right_wrist_X,right_wrist_Y,right_wrist_Z,left_hip_X,left_hip_Y,left_hip_Z,right_hip_X,right_hip_Y,right_hip_Z,left_knee_X,left_knee_Y,left_knee_Z,right_knee_X,right_knee_Y,right_knee_Z,left_ankle_X,left_ankle_Y,left_ankle_Z,right_ankle_X,right_ankle_Y,right_ankle_Z
0.0,1.992042,-0.39619842,5.190694,2.006151,-0.42703122,5.158128,2.0011194,-0.4299318,5.2248254,2.074141,-0.40045694,5.112953,2.0456126,-0.4063375,5.271059,2.1138976,-0.20341763,5.025732,2.0849657,-0.21813089,5.3560214,2.0281804,0.05644218,4.974632,1.9927496,0.014554021,5.392512,1.851557,0.18150356,5.096332,1.8478408,0.17006561,5.2878356,2.0182512,0.24056059,5.0909967,1.9929017,0.2244387,5.2971196,1.5983583,0.28870606,5.12214,1.6017872,0.2841207,5.2557287,1.6420481,0.6964656,5.1400914,1.6658303,0.6931208,5.282545
16.683333333333334,1.993816,-0.3970081,5.191981,2.0077322,-0.42738527,5.1583443,2.0016968,-0.4307887,5.225617,2.0748212,-0.40065888,5.1120996,2.037379,-0.40789044,5.270162,2.111576,-0.2039527,5.0247974,2.083887,-0.2182859,5.3553014,2.0299633,0.056811295,4.974991,1.9913247,0.01442494,5.392221,1.8530209,0.18107519,5.0962577,1.8470827,0.17007008,5.2884493,2.017837,0.23935369,5.091034,1.9911988,0.22317897,5.295642,1.598661,0.2896835,5.123111,1.6010293,0.28496918,5.255802,1.6421264,0.6955508,5.1403165,1.6656433,0.6918068,5.281253
33.36666666666667,1.9904187,-0.3963043,5.192099,2.0036776,-0.42763907,5.1580677,1.9993696,-0.4307037,5.225898,2.0731387,-0.40077215,5.11198,2.0426188,-0.40809286,5.2698593,2.111819,-0.20223787,5.024822,2.0808573,-0.21812612,5.3554726,2.0306969,0.05680726,4.9748297,1.9909387,0.014768359,5.392105,1.853254,0.18167724,5.095774,1.8494815,0.17018305,5.2877545,2.0173652,0.23908888,5.0922127,1.9890771,0.22272383,5.2970724,1.5988668,0.28893423,5.1220694,1.6011949,0.28413743,5.256044,1.6424396,0.69629043,5.1406355,1.6626738,0.69309586,5.2807403
50.05,1.9883949,-0.39403352,5.191657,2.0021324,-0.42612833,5.1583185,1.9959735,-0.4290515,5.2254653,2.0691497,-0.40183,5.111743,2.0305781,-0.40745682,5.27003,2.1078382,-0.20404164,5.0244174,2.0796294,-0.2179994,5.355393,2.030765,0.056466177,4.9746947,1.991318,0.01638448,5.394017,1.8549293,0.1813849,5.097359,1.8468599,0.17029051,5.287164,2.0165071,0.23853295,5.092746,1.9904983,0.22237784,5.2963977,1.5994982,0.28942698,5.123328,1.6006219,0.2837949,5.255328,1.6422051,0.6971234,5.1405888,1.6615399,0.6932438,5.280882
66.73333333333333,1.9861468,-0.39644405,5.1924257,1.9989749,-0.4276876,5.158336,1.9941474,-0.4308865,5.2256904,2.0662682,-0.4022789,5.1115584,2.032996,-0.40871987,5.2698536,2.1054423,-0.20408456,5.0246,2.0773945,-0.2191515,5.3553505,2.0282192,0.057485443,4.9742746,1.9912703,0.016089402,5.3934855,1.8533864,0.18162614,5.0971503,1.8452554,0.17030525,5.2856264,2.0171902,0.23773801,5.093306,1.9889752,0.2205723,5.2959027,1.5998813,0.28972003,5.1224403,1.6007967,0.28403187,5.255039,1.6420779,0.69744086,5.140975,1.6605321,0.6932341,5.281069
83.41666666666667,1.9846574,-0.3958079,5.1915574,1.9980079,-0.4270621,5.1576266,1.9920446,-0.43058497,5.2247477,2.0658867,-0.40265444,5.111369,2.0203109,-0.40972647,5.2688,2.104582,-0.20546561,5.02505,2.074286,-0.21884002,5.3556156,2.0288062,0.056980345,4.974387,1.9920558,0.017606592,5.394769,1.8507814,0.18271965,5.0966578,1.8446088,0.17142425,5.286849,2.016186,0.23727734,5.094073,1.9872539,0.220844,5.297447,1.5984441,0.2884754,5.122232,1.6016175,0.28369135,5.2563505,1.642059,0.6971051,5.1408453,1.6603884,0.6921293,5.281269
100.1,1.9834602,-0.39473847,5.1926494,1.9958068,-0.42564416,5.1573615,1.9904068,-0.429837,5.225109,2.0619986,-0.39991277,5.1108966,2.017584,-0.4100799,5.2689266,2.1030734,-0.20519055,5.0241003,2.0708594,-0.21889588,5.3547096,2.027588,0.057319872,4.9747376,1.9911788,0.01724815,5.394991,1.8517998,0.18254825,5.0975637,1.8448846,0.17145771,5.287338,2.0150797,0.23818925,5.0926275,1.9858962,0.22092141,5.298441,1.598393,0.2876938,5.1229215,1.6009312,0.28287238,5.2547073,1.641882,0.6962622,5.1395516,1.6592516,0.6911204,5.2806964
116.78333333333332,1.9803591,-0.3960387,5.191869,1.9913713,-0.42609924,5.15776,1.9874845,-0.429791,5.2247453,2.0566342,-0.40014315,5.111082,2.017482,-0.40601182,5.268841,2.0996265,-0.20532356,5.024273,2.068796,-0.21800461,5.3558936,2.0243273,0.057329044,4.974567,1.9881586,0.019697689,5.394136,1.8495543,0.1835316,5.0979004,1.8420359,0.17190024,5.2872562,2.0180914,0.23702344,5.094184,1.9876901,0.2207369,5.297768,1.5983169,0.28787854,5.123112,1.6016201,0.28428286,5.2563114,1.6397163,0.6958009,5.1403856,1.6664376,0.69331187,5.281135
133.46666666666667,1.9758018,-0.39585608,5.1906366,1.9868231,-0.4264058,5.156445,1.9842445,-0.4305739,5.2225585,2.0528123,-0.39916262,5.111159,2.0214915,-0.40798432,5.2677193,2.0972726,-0.2052191,5.023911,2.0656197,-0.21791838,5.3562493,2.0208385,0.05943017,4.9749603,1.9844642,0.020941617,5.393166,1.8478028,0.18329604,5.0979486,1.8390917,0.17293388,5.2876086,2.01694,0.23579162,5.0950985,1.9874252,0.22009945,5.29778,1.5969132,0.28826737,5.1235204,1.6018642,0.2848535,5.257372,1.6385428,0.69605005,5.1404924,1.6656827,0.6927544,5.2811813
150.15,1.9733452,-0.39491737,5.189962,1.9843282,-0.42580807,5.1562414,1.9807895,-0.4292987,5.2220607,2.0521326,-0.39978725,5.1114473,2.0125053,-0.40652287,5.26816,2.0960138,-0.20588298,5.0240636,2.06029,-0.21719418,5.354915,2.0227835,0.055629272,4.974451,1.9861192,0.021410888,5.395721,1.8486941,0.18325788,5.0973163,1.837917,0.1728796,5.2857957,2.0185962,0.23699492,5.0934772,1.9899001,0.2213912,5.2993603,1.5985123,0.28987136,5.1249757,1.6027771,0.2850148,5.257717,1.6383051,0.69597787,5.140024,1.6634098,0.69287753,5.2808843
