TIME,nose_X,nose_Y,left_eye_X,left_eye_Y,right_eye_X,right_eye_Y,left_ear_X,left_ear_Y,right_ear_X,right_ear_Y,left_shoulder_X,left_shoulder_Y,right_shoulder_X,right_shoulder_Y,left_elbow_X,left_elbow_Y,right_elbow_X,right_elbow_Y,left_wrist_X,left_wrist_Y,right_wrist_X,right_wrist_Y,left_hip_X,left_hip_Y,right_hip_X,right_hip_Y,left_knee_X,left_knee_Y,right_knee_X,right_knee_Y,left_ankle_X,left_ankle_Y,right_ankle_X,right_ankle_Y
0.0,469.1164,695.2099,475.32715,687.95306,460.6825,691.1462,486.5935,692.0516,453.50305,699.14545,514.4099,743.2275,440.5188,747.83527,533.0127,797.9737,423.8792,804.55145,528.71075,848.46967,427.20276,856.88727,502.74695,861.8306,455.9265,862.7952,508.5348,939.8492,459.53467,940.73456,511.57703,1016.5274,468.83307,1014.6043
16.683333333333334,468.81097,695.16223,475.0437,687.9507,460.4206,691.06714,486.52277,692.0166,453.19623,698.9463,514.1625,743.37646,440.05792,747.8865,533.3179,797.9888,423.69733,804.626,528.64496,848.3269,427.17578,856.53125,502.43494,861.59814,455.5843,862.9109,508.4776,939.7344,459.26086,940.85815,511.52618,1016.43494,468.74115,1014.76
33.36666666666667,468.6482,695.6499,474.96924,688.4046,460.34314,691.3402,486.4666,692.6019,453.0567,698.9352,513.7983,743.2892,439.83716,747.8375,532.8545,797.9243,423.28558,804.3948,528.56726,848.6135,426.6671,856.82654,502.31696,861.8114,455.4198,863.0525,508.52863,940.3551,458.9906,941.12415,511.52838,1016.7523,468.15814,1015.0001
50.050000000000004,468.53772,695.75964,474.67523,688.49506,460.16876,691.53015,486.1604,692.3744,452.87323,699.0738,513.4595,743.2553,439.61035,748.1147,532.7177,797.7551,423.3786,804.5631,528.64124,848.5829,426.51154,856.9204,502.4065,861.7959,455.43604,863.16003,508.5843,940.11743,459.0763,941.3988,511.47296,1016.5951,468.01465,1015.0685
66.73333333333333,468.36853,696.0968,474.64093,688.7251,460.08478,691.7898,486.26776,692.45776,452.71942,699.22595,513.39276,743.31494,439.57556,748.14185,532.42896,797.9136,423.1709,804.42053,528.45715,849.08044,426.97546,856.735,502.406,861.8168,455.37213,862.9409,508.76752,939.5958,458.89343,941.1476,511.59912,1016.6327,468.625,1015.2306
83.41666666666667,468.23636,695.8503,474.65628,688.593,460.03995,691.5064,486.4274,692.3526,452.83072,699.01654,513.4435,742.955,439.69827,747.9219,532.76953,797.4582,423.20242,804.5147,528.73987,848.9904,427.24063,857.0413,502.33005,861.8061,455.26157,863.144,509.11465,939.5699,458.9191,941.0192,511.71353,1016.4421,468.74826,1015.02936
100.10000000000001,468.10168,696.17896,474.48242,688.92145,460.0652,691.8552,486.51172,692.4269,453.10376,699.00366,513.4998,742.9732,439.97443,747.60425,533.0723,797.8653,423.55994,804.06415,528.79944,849.03986,427.28467,857.02875,502.42572,861.20807,455.29907,862.404,509.5509,938.9556,458.9486,940.5013,511.9052,1016.3674,469.21594,1015.01483
116.78333333333333,468.3654,695.8435,474.87674,688.77655,460.33823,691.5965,486.79166,692.5503,453.09915,698.8582,513.1865,742.48975,440.04813,747.42096,533.56335,797.8135,423.94717,804.15405,529.56506,848.73267,426.85568,856.7555,502.84024,860.714,455.50436,862.09326,509.8937,938.56775,459.0037,940.3386,511.74283,1016.0913,469.0065,1015.2799
133.46666666666667,467.84308,696.1734,474.40332,688.92444,459.96716,691.916,486.6825,692.1251,452.8897,698.8465,513.46533,742.3333,440.1366,747.0538,533.63007,797.6154,423.96436,804.0898,529.7506,848.37006,427.06342,856.50385,502.71704,860.4748,455.33893,861.753,509.83514,938.2128,458.9585,939.81415,511.49078,1015.57587,468.91833,1015.05035
150.15,468.3714,696.013,474.75568,688.7553,460.34735,691.74744,486.60333,692.09796,452.9671,698.7435,513.51105,742.3743,439.8919,747.1519,533.51025,797.70123,423.88647,803.9288,529.49036,848.3206,427.109,856.41327,502.75238,860.9714,455.26965,862.31525,509.85022,937.884,458.86615,939.3392,511.5263,1015.06036,469.34894,1014.4157
