TIME,nose_X,nose_Y,nose_Z,left_eye_X,left_eye_Y,left_eye_Z,right_eye_X,right_eye_Y,right_eye_Z,left_ear_X,left_ear_Y,left_ear_Z,right_ear_X,right_ear_Y,right_ear_Z,left_shoulder_X,left_shoulder_Y,left_shoulder_Z,right_shoulder_X,right_shoulder_Y,right_shoulder_Z,left_elbow_X,left_elbow_Y,left_elbow_Z,right_elbow_X,right_elbow_Y,right_elbow_Z,left_wrist_X,left_wrist_Y,left_wrist_Z,right_wrist_X,right_wrist_Y,right_wrist_Z,left_hip_X,left_hip_Y,left_hip_Z,right_hip_X,right_hip_Y,right_hip_Z,left_knee_X,left_knee_Y,left_knee_Z,right_knee_X,right_knee_Y,right_knee_Z,left_ankle_X,left_ankle_Y,left_ankle_Z,right_ankle_X,right_ankle_Y,right_ankle_Z
0.0,-1.419727,-0.4510212,5.120771,-1.3784297,-0.50203,5.0842667,-1.4145975,-0.4995891,5.156799,-1.2797424,-0.46546224,5.023258,-1.1399618,-0.48866048,5.213833,-1.0752015,-0.20507196,4.861221,-1.1666552,-0.1945321,5.302885,-0.81404364,0.05612511,4.6531262,-0.937327,0.25695753,5.5268445,-1.0035503,0.3266541,4.7521653,-1.064595,0.37444186,5.370238,-0.99484855,0.5936119,4.884259,-1.1442398,0.61949587,5.1627336,-0.85429955,1.2215033,4.826956,-1.2082937,1.1736174,4.976429,-0.70136297,1.855375,4.808627,-0.6293373,1.6109283,4.996832
16.683333333333334,-1.4210349,-0.45076597,5.119866,-1.3804789,-0.50193846,5.0838513,-1.4169827,-0.49872604,5.156256,-1.2796532,-0.46698815,5.0233984,-1.138909,-0.49078482,5.213368,-1.0770006,-0.20570043,4.8610797,-1.1648922,-0.19692314,5.3027406,-0.81563467,0.05722681,4.6537414,-1.065532,0.10762907,5.4964633,-1.0049652,0.32935464,4.7516828,-1.1063179,0.37232807,5.365305,-0.9973162,0.59304875,4.883897,-1.1451373,0.6184443,5.1626277,-0.8539974,1.2222308,4.826826,-1.2076266,1.1733923,4.9754915,-0.6989451,1.8526373,4.8075724,-0.62818944,1.6099735,4.996822
33.36666666666667,-1.4214592,-0.4503604,5.1210427,-1.3817426,-0.50197554,5.0849304,-1.4173746,-0.49865305,5.157479,-1.2796595,-0.46837568,5.0233393,-1.1399286,-0.49190584,5.213659,-1.0743521,-0.20653202,4.8610735,-1.1629479,-0.19825314,5.3030677,-0.8128056,0.058309987,4.653574,-1.0580934,0.11210458,5.4978685,-1.0014769,0.33469987,4.7513394,-1.1163803,0.37455833,5.363288,-0.99636084,0.5956593,4.883295,-1.1414635,0.6198783,5.162066,-0.8460132,1.2294167,4.826087,-1.2101786,1.1688273,4.976624,-0.6983919,1.8566394,4.8053885,-0.6244751,1.609174,4.9952774
50.05,-1.4228737,-0.45218772,5.1211696,-1.3831592,-0.50339776,5.0849752,-1.4200035,-0.5001234,5.157376,-1.2810003,-0.46889675,5.023182,-1.1361188,-0.4925679,5.213772,-1.0812633,-0.20504941,4.861096,-1.1580724,-0.19720794,5.3037577,-0.8164144,0.056878857,4.653769,-1.0538527,0.106209755,5.4976115,-1.0071987,0.33013934,4.7524357,-1.1123608,0.37252888,5.3633604,-1.00153,0.59649754,4.8839927,-1.1384976,0.6214513,5.1625204,-0.84981734,1.2250552,4.826124,-1.2111831,1.1721226,4.975787,-0.6978167,1.8532525,4.8058686,-0.62812847,1.6063728,4.99344
66.73333333333333,-1.4267958,-0.45037642,5.1197543,-1.3869938,-0.50259775,5.0845785,-1.4225106,-0.49828905,5.1568365,-1.2875978,-0.4694118,5.0231586,-1.1417365,-0.49284056,5.2128773,-1.0799979,-0.20246786,4.861106,-1.1785401,-0.19059926,5.302941,-0.8176657,0.06101503,4.654036,-1.0491258,0.1119131,5.4982853,-1.0175059,0.32743856,4.751864,-1.1120573,0.3800151,5.361914,-0.9992973,0.59391284,4.8839693,-1.1455947,0.6210756,5.162219,-0.8561533,1.219516,4.8267956,-1.2127973,1.1683847,4.9763203,-0.6989413,1.8568231,4.805091,-0.6311882,1.606601,4.9916964
83.41666666666667,-1.4278337,-0.45053267,5.1186543,-1.3878956,-0.50240415,5.0834484,-1.4231817,-0.4980209,5.15613,-1.28868,-0.46877015,5.0229707,-1.1464242,-0.4932963,5.2124987,-1.0795529,-0.20294024,4.8606644,-1.1822727,-0.19088155,5.30374,-0.8153418,0.061388943,4.6532702,-1.0569092,0.111370474,5.4973974,-1.0171851,0.3282544,4.7522106,-1.139882,0.3725272,5.358837,-1.0004652,0.591928,4.883471,-1.1463828,0.6192304,5.1621304,-0.8578678,1.2176359,4.82695,-1.211403,1.1682569,4.975711,-0.70017815,1.8597842,4.8051434,-0.6305784,1.6036255,4.9900937
100.1,-1.4295065,-0.45096612,5.1183624,-1.3889982,-0.50266945,5.082717,-1.4255357,-0.4982074,5.155329,-1.2880963,-0.4682874,5.0223894,-1.1464567,-0.49356696,5.212386,-1.0791801,-0.20344003,4.8607264,-1.1807483,-0.19253036,5.3038754,-0.8139783,0.05998135,4.653536,-1.0701017,0.112045646,5.496183,-1.0168152,0.33085158,4.7525306,-1.1522735,0.3732137,5.3587008,-1.0006521,0.59170777,4.884245,-1.1458869,0.61894584,5.16292,-0.85562617,1.2201931,4.826898,-1.2115105,1.1687328,4.9763284,-0.6975565,1.8584338,4.804611,-0.63272953,1.6035408,4.9905014
116.78333333333332,-1.4310057,-0.45052728,5.1163006,-1.3896106,-0.5026893,5.080694,-1.4260312,-0.49880087,5.1541924,-1.2897149,-0.46828577,5.021912,-1.1536378,-0.49268398,5.2118497,-1.0752897,-0.20209782,4.8589706,-1.1890088,-0.18959722,5.3043385,-0.8140282,0.06061129,4.6539316,-1.0868766,0.11423886,5.49426,-1.0172976,0.3316938,4.7529325,-1.1551721,0.3738323,5.3574395,-0.99815667,0.5917691,4.8839355,-1.1556216,0.6192095,5.1626687,-0.8597795,1.2172464,4.8272643,-1.2129538,1.1690183,4.9769044,-0.69711846,1.8573424,4.8050075,-0.63342553,1.6038058,4.9895864
133.46666666666667,-1.4317787,-0.4500158,5.117328,-1.3911995,-0.50162554,5.081569,-1.4271175,-0.49758956,5.154826,-1.2925096,-0.46568543,5.0223045,-1.1520573,-0.49159774,5.2121935,-1.0758097,-0.20176657,4.85754,-1.1923308,-0.18894161,5.3044567,-0.8147085,0.060283497,4.6538067,-1.0819492,0.11309739,5.493964,-1.015241,0.33369708,4.751266,-1.150398,0.37273276,5.358359,-0.99793786,0.5919005,4.883936,-1.1567014,0.6198978,5.162487,-0.8604011,1.2185937,4.827093,-1.2126973,1.170932,4.976349,-0.7025486,1.8605106,4.8048353,-0.6339279,1.6019958,4.9904366
150.15,-1.434173,-0.44979385,5.1177917,-1.3915038,-0.50195503,5.0813627,-1.4273686,-0.4988343,5.154571,-1.2908239,-0.46736386,5.0214787,-1.1551242,-0.49339986,5.2117248,-1.0762931,-0.20212159,4.857535,-1.1926957,-0.1891157,5.304301,-0.8136903,0.059910696,4.6537504,-1.0739092,0.11290308,5.4951887,-1.0162727,0.33159462,4.7510233,-1.1466479,0.37499928,5.36073,-0.99986964,0.5941955,4.8836484,-1.1584356,0.62205315,5.1618176,-0.86236227,1.2178749,4.826452,-1.2129164,1.1709657,4.9759507,-0.7020405,1.8603529,4.8069334,-0.63559204,1.6009007,4.991508
