TIME,nose_X,nose_Y,nose_Z,left_eye_X,left_eye_Y,left_eye_Z,right_eye_X,right_eye_Y,right_eye_Z,left_ear_X,left_ear_Y,left_ear_Z,right_ear_X,right_ear_Y,right_ear_Z,left_shoulder_X,left_shoulder_Y,left_shoulder_Z,right_shoulder_X,right_shoulder_Y,right_shoulder_Z,left_elbow_X,left_elbow_Y,left_elbow_Z,right_elbow_X,right_elbow_Y,right_elbow_Z,left_wrist_X,left_wrist_Y,left_wrist_Z,right_wrist_X,right_wrist_Y,right_wrist_Z,left_hip_X,left_hip_Y,left_hip_Z,right_hip_X,right_hip_Y,right_hip_Z,left_knee_X,left_knee_Y,left_knee_Z,right_knee_X,right_knee_Y,right_knee_Z,left_ankle_X,left_ankle_Y,left_ankle_Z,right_ankle_X,right_ankle_Y,right_ankle_Z
0.0,-1.508584,-0.39691,5.319224,-1.4736106,-0.44526654,5.2891755,-1.4994884,-0.44321257,5.3566017,-1.381323,-0.40804347,5.2232957,-1.2149563,-0.4223693,5.415306,-1.2228602,-0.14637406,5.0570197,-1.1851226,-0.14036281,5.4973474,-0.97031784,0.06258822,4.825726,-1.0917046,0.15731896,5.644017,-1.0910038,0.38033277,4.9112573,-1.2279618,0.42880124,5.51191,-1.1436151,0.61715704,5.0532002,-1.0608771,0.6438572,5.323526,-1.264531,1.1953293,5.0364385,-0.9692385,1.257968,5.158807,-0.6044052,1.4411222,4.9120183,-0.75875634,1.865979,4.973708
16.683333333333334,-1.5096638,-0.39758852,5.3175716,-1.4753883,-0.4462714,5.288,-1.5000514,-0.44405764,5.355327,-1.3828294,-0.4100059,5.2221727,-1.218081,-0.42141715,5.4137907,-1.2238864,-0.14718877,5.05507,-1.1871454,-0.1404834,5.496467,-0.9699668,0.06437742,4.826599,-1.1080014,0.15435329,5.641391,-1.0893382,0.38028005,4.911535,-1.2300994,0.42814288,5.5120974,-1.1441755,0.61665875,5.053264,-1.061784,0.6435416,5.323746,-1.2632266,1.1953405,5.0362124,-0.969722,1.2575246,5.158335,-0.6041997,1.4458784,4.919773,-0.75707453,1.8703084,4.9735355
33.36666666666667,-1.507018,-0.39857376,5.318076,-1.4709846,-0.44834346,5.287514,-1.4951031,-0.4452225,5.355256,-1.3803989,-0.41267994,5.220868,-1.2161463,-0.42283055,5.4132724,-1.2238388,-0.14680445,5.054195,-1.1905465,-0.13772158,5.495584,-0.9723829,0.06391547,4.826275,-1.115615,0.1529576,5.6402593,-1.0921617,0.37815517,4.910664,-1.2292129,0.4253871,5.5124297,-1.1394408,0.6184265,5.0533824,-1.0611994,0.64540404,5.324096,-1.2612536,1.1962062,5.036608,-0.9692647,1.2590884,5.157858,-0.5982405,1.4485626,4.9193673,-0.7562701,1.8709981,4.9734807
50.05,-1.5074244,-0.39761972,5.3180246,-1.4713466,-0.44780833,5.287478,-1.4958313,-0.4444964,5.355431,-1.3790139,-0.4144218,5.2203436,-1.2186677,-0.42216814,5.412869,-1.2229517,-0.15031257,5.0528927,-1.1910852,-0.13934024,5.494709,-0.977237,0.06204104,4.826673,-1.1306674,0.15047604,5.637891,-1.0904341,0.37797445,4.907396,-1.2268411,0.42112038,5.512857,-1.1357754,0.6173773,5.0521207,-1.0574931,0.6448435,5.3235927,-1.262211,1.1955299,5.035793,-0.9681574,1.2590364,5.1577353,-0.6000162,1.4452959,4.919139,-0.7552588,1.8699461,4.973934
66.73333333333333,-1.5071772,-0.39677384,5.316434,-1.4708524,-0.4469883,5.28611,-1.496155,-0.44359684,5.354176,-1.377988,-0.41406876,5.219717,-1.2198617,-0.42168483,5.4118843,-1.2232156,-0.15277304,5.0531645,-1.1903055,-0.14103752,5.4943347,-0.9783427,0.058539156,4.827093,-1.1302687,0.14560825,5.635948,-1.0952905,0.37554547,4.9060435,-1.2248573,0.41711956,5.512701,-1.1342821,0.61886597,5.051579,-1.0571665,0.64751333,5.323192,-1.2606876,1.1969489,5.0349536,-0.96668184,1.2620083,5.157638,-0.59507126,1.4465342,4.9144616,-0.75737613,1.8652575,4.973347
83.41666666666667,-1.5085571,-0.3947979,5.3153405,-1.4715531,-0.44546393,5.2846003,-1.4978983,-0.4422679,5.353146,-1.3746768,-0.41409028,5.2183022,-1.2236346,-0.42068595,5.410888,-1.222328,-0.15135299,5.0537024,-1.1958688,-0.13993357,5.4939117,-0.9761118,0.058932614,4.826348,-1.1284788,0.14058423,5.635364,-1.094514,0.3725424,4.905375,-1.2216951,0.41165832,5.5128174,-1.1355338,0.6193034,5.0511146,-1.0555114,0.6472845,5.3233075,-1.2616386,1.1956774,5.034434,-0.9658055,1.2603027,5.158804,-0.5948038,1.4461075,4.913881,-0.75851506,1.8648623,4.974108
100.1,-1.5067873,-0.39440474,5.312473,-1.4703714,-0.44528267,5.2816234,-1.4989805,-0.4420663,5.3506336,-1.372907,-0.41371766,5.2173576,-1.2302952,-0.42048115,5.409,-1.2242712,-0.1571827,5.052614,-1.1974202,-0.14617564,5.4919653,-0.9763096,0.055519562,4.826891,-1.1152745,0.13263527,5.635643,-1.0865476,0.36889794,4.9049554,-1.1981927,0.40767896,5.51488,-1.1354364,0.6202764,5.0500145,-1.052797,0.64826727,5.3227835,-1.2634796,1.1961282,5.0311103,-0.9651339,1.2622337,5.159402,-0.59305376,1.451904,4.9223814,-0.7585208,1.8623316,4.975084
116.78333333333332,-1.505854,-0.39330864,5.311092,-1.469775,-0.44391713,5.2803535,-1.4985738,-0.44072098,5.3492546,-1.3729787,-0.41215563,5.2168417,-1.2294782,-0.4195947,5.4081593,-1.2237461,-0.15644182,5.052432,-1.20045,-0.14562224,5.491259,-0.9763536,0.05588859,4.826868,-1.1239389,0.13055271,5.634139,-1.0887105,0.36889794,4.9035306,-1.2043546,0.4077777,5.5144253,-1.1350759,0.61797196,5.0499887,-1.0531863,0.6452644,5.322502,-1.2594308,1.1949654,5.0325227,-0.9643858,1.2602457,5.158722,-0.5951022,1.4532448,4.927673,-0.7602179,1.8613497,4.9745626
133.46666666666667,-1.5055664,-0.39048994,5.309698,-1.4715183,-0.4400222,5.279397,-1.4987761,-0.4378985,5.3479486,-1.3751161,-0.40979114,5.2162166,-1.2293557,-0.41880703,5.406698,-1.2241641,-0.15612017,5.052641,-1.1967072,-0.145556,5.490908,-0.9733109,0.05607358,4.826983,-1.1227368,0.13012142,5.634049,-1.0895333,0.3724702,4.902704,-1.1970732,0.41258296,5.514216,-1.1357679,0.61929,5.049609,-1.052463,0.6463134,5.3233895,-1.2543585,1.1958266,5.0315175,-0.96465975,1.2580715,5.158462,-0.5965617,1.4531268,4.9336877,-0.7590318,1.8609419,4.9734426
150.15,-1.5036443,-0.38831323,5.3103366,-1.4702293,-0.4377453,5.2798834,-1.4947616,-0.4362087,5.3484697,-1.3770509,-0.40777323,5.216413,-1.2160347,-0.42018068,5.4074297,-1.2242558,-0.15079519,5.052848,-1.1929682,-0.13995759,5.492187,-0.96892345,0.055366892,4.825161,-1.1103776,0.13823846,5.635528,-1.0930558,0.37311628,4.901729,-1.2118064,0.41633934,5.512402,-1.1369988,0.62234056,5.049466,-1.051874,0.64939415,5.324031,-1.2549615,1.1970296,5.032433,-0.9640345,1.257884,5.1576543,-0.5983609,1.4497855,4.9358754,-0.75887215,1.8619437,4.972888
