TIME,nose_X,nose_Y,left_eye_X,left_eye_Y,right_eye_X,right_eye_Y,left_ear_X,left_ear_Y,right_ear_X,right_ear_Y,left_shoulder_X,left_shoulder_Y,right_shoulder_X,right_shoulder_Y,left_elbow_X,left_elbow_Y,right_elbow_X,right_elbow_Y,left_wrist_X,left_wrist_Y,right_wrist_X,right_wrist_Y,left_hip_X,left_hip_Y,right_hip_X,right_hip_Y,left_knee_X,left_knee_Y,right_knee_X,right_knee_Y,left_ankle_X,left_ankle_Y,right_ankle_X,right_ankle_Y
0.0,460.86053,711.4309,507.22455,610.1293,964.4588,900.4877,189.59149,-106.9718,979.62994,33.21753,80.28717,-43.817017,937.5357,-55.43701,5.8495483,360.7174,1028.2324,440.88196,54.513367,800.49255,919.9886,887.39514,195.03717,918.7064,740.28595,918.0228,270.40753,1788.2821,657.0262,1795.9994,257.41876,1917.4183,639.2962,1895.9
16.683333333333334,976.45483,916.9346,506.33105,610.3572,964.5906,900.74316,148.68286,-149.27222,977.5354,35.24414,84.270325,-43.92578,936.52136,-55.88159,9.721008,352.5703,1026.8485,439.19702,54.61499,799.26917,920.27747,885.52563,196.31897,911.6599,740.5293,917.322,271.43774,1787.844,660.84595,1790.133,258.3097,1913.926,639.7969,1901.3977
33.36666666666667,460.0108,725.29724,593.1324,608.19763,964.48175,900.49963,170.32184,-124.84717,978.7221,34.07434,85.628174,-45.055542,937.2463,-55.314453,8.389343,347.93762,1028.7148,437.34827,55.49164,794.8646,921.1158,884.1354,196.76447,909.6793,742.63934,913.27795,269.16888,1785.7897,661.0861,1792.8519,254.80524,1907.3556,638.7703,1897.9274
50.050000000000004,464.27563,716.069,616.734,608.2733,964.433,900.0177,185.5343,-108.043945,978.17444,34.10669,84.305176,-44.026733,941.589,-53.6344,7.4750977,351.25317,1028.7982,437.52454,54.479004,796.32666,918.54846,884.3075,194.36499,915.7257,742.6571,917.3419,269.2782,1788.0533,658.25696,1792.4117,254.79382,1915.8612,640.5011,1898.5226
66.73333333333333,468.97614,703.6968,610.77606,609.1725,964.2171,899.29675,169.86444,-124.70117,979.1945,33.215088,84.95099,-44.735474,941.28534,-55.01819,6.78479,344.30762,1029.6328,432.0658,51.7511,792.8491,920.17694,877.475,194.68243,912.0304,741.3913,916.369,269.81525,1787.2045,656.79144,1792.5155,252.73322,1914.1425,637.4676,1898.7123
83.41666666666667,482.90063,660.45166,534.13916,607.6687,964.51587,900.0492,184.75586,-107.32092,980.2069,33.177002,83.408936,-43.69336,939.87244,-54.916626,7.009033,344.10376,1028.6686,432.17627,49.077637,791.2595,922.7926,872.6459,194.12329,908.96375,742.34985,913.6327,270.2688,1782.2186,657.6233,1789.4257,254.15564,1918.559,639.65625,1899.6215
100.10000000000001,484.62207,661.4518,539.12683,605.80237,964.26086,899.9768,164.43506,-133.54602,979.3639,33.511353,83.34021,-40.937744,942.6105,-54.16626,8.502441,352.79993,1027.4901,435.42554,52.01935,796.53125,919.78723,872.95166,193.22229,913.87305,740.16614,917.4912,269.5221,1787.3418,655.9995,1792.075,257.1864,1915.1926,639.5676,1900.8293
116.78333333333333,-52.76129,808.51086,518.4372,609.9724,963.96844,899.6592,149.38031,-153.67249,981.63885,31.594482,85.546326,-42.22351,941.5727,-53.654663,8.166504,346.69116,1026.5105,438.25305,51.992126,792.0802,922.0627,869.926,195.50824,907.29346,739.02924,916.2886,270.1612,1781.874,655.3754,1788.6221,256.8764,1915.706,637.8504,1899.5703
133.46666666666667,-59.757202,805.35547,502.30957,606.73975,964.3939,900.6704,-15.438232,-88.59241,979.8838,33.690796,86.94983,-42.77771,939.4225,-53.25415,7.838745,347.01123,1026.4108,437.52588,53.010193,792.5062,920.25867,877.3269,195.75513,908.84033,739.18945,917.6826,270.74426,1789.523,655.37573,1791.52,256.86548,1914.1724,638.46704,1898.624
150.15,-53.49176,808.0991,493.4953,608.224,964.3405,900.73694,-15.59906,-88.81055,977.9549,34.858765,86.76141,-43.832764,938.9727,-54.02295,8.803894,346.4995,1027.4302,440.78577,55.61255,800.156,916.8211,882.20325,198.35126,917.28015,740.19525,923.3097,272.0052,1788.5548,655.8575,1788.9149,255.35773,1914.934,637.3372,1902.5297
