TIME,nose_X,nose_Y,left_eye_X,left_eye_Y,right_eye_X,right_eye_Y,left_ear_X,left_ear_Y,right_ear_X,right_ear_Y,left_shoulder_X,left_shoulder_Y,right_shoulder_X,right_shoulder_Y,left_elbow_X,left_elbow_Y,right_elbow_X,right_elbow_Y,left_wrist_X,left_wrist_Y,right_wrist_X,right_wrist_Y,left_hip_X,left_hip_Y,right_hip_X,right_hip_Y,left_knee_X,left_knee_Y,right_knee_X,right_knee_Y,left_ankle_X,left_ankle_Y,right_ankle_X,right_ankle_Y
0.0,540.86884,575.5526,560.57855,557.5499,519.9555,561.37585,596.45233,579.3109,497.5915,587.2261,662.7602,714.0509,439.43207,715.3561,750.456,825.46545,362.4013,817.0968,697.4412,932.29565,406.7342,902.7728,613.03436,1016.19104,483.80774,1014.62195,566.53546,1264.381,511.18793,1274.82,609.6431,1344.3497,547.7514,1511.972
16.683333333333334,541.5851,575.72363,561.0082,557.55896,520.3793,561.7219,597.04407,578.6406,498.09656,587.72986,663.5123,714.5803,439.66864,715.58704,749.7063,826.86414,362.25757,817.3806,697.22107,932.4149,406.3589,903.29114,613.0802,1015.8386,483.72314,1014.381,566.74426,1263.643,511.43237,1274.5326,606.1096,1347.2153,547.6039,1514.8661
33.36666666666667,540.7885,576.96106,560.6053,558.9575,520.0406,562.9779,597.0118,579.74817,498.1604,588.11475,663.92487,714.791,440.13452,715.5636,749.8282,827.2136,362.09528,817.6881,697.6923,932.3484,406.1115,903.4541,612.8398,1016.5657,483.4344,1015.12,566.52264,1263.7079,511.46515,1276.0044,606.13324,1348.6318,547.6862,1516.6301
50.050000000000004,540.93286,576.93945,560.8153,558.6467,520.0205,562.91956,597.39124,579.0924,498.31982,588.05615,664.4011,714.43494,440.41675,715.5531,749.8197,826.89624,362.11182,817.3457,699.3402,931.9503,406.05743,902.83887,613.2772,1017.25305,483.61536,1015.9425,566.87964,1264.3663,511.45374,1277.3783,606.4702,1345.6783,547.7218,1517.9232
66.73333333333333,541.84045,577.2227,561.64343,558.8233,520.7335,563.148,597.9619,578.7386,498.8496,587.95795,664.32385,713.63837,440.65125,715.1325,749.6904,826.12225,362.88397,817.18427,700.1826,931.58575,406.07214,903.02325,613.3557,1018.11285,483.5334,1017.40875,567.1089,1265.5706,511.26123,1278.9937,608.31177,1347.9014,548.39624,1518.604
83.41666666666667,542.6135,577.315,562.57825,559.03217,521.4193,563.07135,598.75195,578.93317,499.3305,587.77155,664.2163,713.50604,440.63635,715.07904,749.92334,826.31647,363.08136,817.04584,700.44824,931.3923,406.17444,902.42584,613.5073,1018.52496,483.49768,1017.55646,567.5293,1264.5618,510.9381,1277.862,608.5823,1347.719,548.0249,1517.7781
100.10000000000001,544.29987,577.50464,564.2537,559.20325,522.75323,563.17065,599.37994,578.9109,499.95514,587.72925,664.2607,713.5038,440.8485,715.63257,749.60516,825.869,363.47125,817.167,700.3448,931.18665,406.42255,902.2136,613.9296,1019.09424,483.91016,1017.17285,568.9876,1265.7843,510.51813,1278.7556,604.70197,1350.902,547.78217,1516.0593
116.78333333333333,545.0083,578.142,565.02026,559.5826,523.4385,563.887,599.8175,579.0196,500.56226,587.6679,664.39636,713.5672,441.16248,715.3343,749.72424,825.5855,363.6223,816.5843,701.1294,931.1236,406.52142,901.35284,613.95105,1018.98346,484.07495,1016.8819,568.53906,1264.6274,511.0199,1277.876,602.4142,1352.499,547.93335,1514.365
133.46666666666667,545.62854,579.4791,565.4038,561.00964,524.0381,565.1046,600.05005,579.84827,501.04907,588.58777,664.4404,713.23474,441.66577,715.0261,749.5493,825.61194,363.662,816.84265,701.6682,931.11975,407.20947,901.31226,614.30896,1018.23645,483.88165,1015.8904,569.0425,1264.7858,511.35583,1276.3995,599.95276,1352.312,548.4868,1514.3002
150.15,545.5328,579.7676,565.41473,561.22217,524.13617,565.28455,600.0662,580.041,501.3006,588.53125,664.71796,713.52466,441.6197,715.2499,750.24835,825.47034,364.2821,816.74133,702.1656,931.568,407.46887,901.02454,614.4262,1018.141,483.7528,1015.1981,568.43463,1265.548,511.76312,1276.2094,599.3121,1348.1882,548.63165,1514.4913
