TIME,nose_X,nose_Y,left_eye_X,left_eye_Y,right_eye_X,right_eye_Y,left_ear_X,left_ear_Y,right_ear_X,right_ear_Y,left_shoulder_X,left_shoulder_Y,right_shoulder_X,right_shoulder_Y,left_elbow_X,left_elbow_Y,right_elbow_X,right_elbow_Y,left_wrist_X,left_wrist_Y,right_wrist_X,right_wrist_Y,left_hip_X,left_hip_Y,right_hip_X,right_hip_Y,left_knee_X,left_knee_Y,right_knee_X,right_knee_Y,left_ankle_X,left_ankle_Y,right_ankle_X,right_ankle_Y
0.0,1584.78,511.21103,1595.5698,498.80478,1584.8384,501.3845,1636.9963,504.52335,1633.6614,507.85654,1661.7383,577.46875,1601.1506,581.9066,1614.2024,665.629,1560.572,651.67114,1525.783,692.4005,1503.1931,678.2008,1633.7505,719.8921,1589.9148,706.4745,1497.8284,723.79114,1458.5347,711.3799,1507.4202,857.8331,1475.3325,850.74866
16.683333333333334,1584.6073,511.118,1595.4016,498.9039,1584.4059,501.2731,1637.4087,504.85947,1634.2441,508.087,1661.8636,577.5405,1601.3977,581.6632,1613.3712,664.92737,1561.1631,651.62354,1526.0957,692.58167,1504.0028,678.4275,1634.2671,720.61865,1590.2155,707.59033,1496.6385,725.0415,1458.7178,711.33105,1506.0828,857.37085,1474.5099,850.0327
33.36666666666667,1584.0072,510.97577,1594.3723,498.482,1583.9391,500.79358,1636.5214,504.469,1633.3639,507.5451,1662.1301,577.3967,1601.3418,581.70135,1614.5929,665.6445,1560.471,651.97614,1526.2194,692.53107,1503.0835,678.53217,1634.6252,720.21857,1590.5623,706.4128,1497.0457,725.41046,1458.6171,711.28314,1506.131,857.6735,1474.1669,850.12213
50.050000000000004,1583.984,510.2537,1594.7195,498.0635,1584.1371,500.08298,1636.2039,504.56815,1633.4287,507.51138,1661.9694,577.9761,1601.0984,581.5779,1614.5507,665.99207,1561.3668,651.54346,1526.5297,692.4192,1504.8485,677.6636,1634.4386,719.64136,1589.5725,705.7595,1497.4121,724.562,1458.561,711.04736,1507.1494,856.7855,1474.3687,849.5559
66.73333333333333,1583.5854,510.61108,1593.9535,498.55542,1583.6611,500.48492,1635.0552,504.25128,1632.4442,507.2591,1661.1388,577.7897,1601.6238,581.49915,1614.3269,665.752,1561.6787,651.3895,1526.329,692.4222,1505.2001,677.7122,1634.2054,719.3808,1590.3582,706.2548,1498.0325,724.4202,1458.6432,710.9766,1507.7954,856.06586,1474.7573,849.71246
83.41666666666667,1583.1207,510.52823,1593.7506,498.69803,1583.1183,500.47702,1634.2916,505.01456,1632.141,507.908,1660.9761,576.7301,1601.488,581.54456,1613.6877,666.45447,1561.2318,650.82874,1526.8973,692.09595,1505.2976,677.1166,1634.7966,718.87024,1588.4022,705.14404,1499.9264,725.2776,1460.6028,711.26404,1507.0458,856.41943,1475.1902,850.3154
100.10000000000001,1581.5106,510.11807,1591.8179,498.1169,1581.9226,500.04453,1632.959,504.09244,1630.9388,507.13144,1660.8978,576.6041,1601.1268,581.17285,1615.0062,666.34094,1561.5596,650.4773,1527.177,691.7018,1505.4652,677.27246,1635.4211,718.2925,1589.0186,704.42126,1500.3081,724.2555,1461.1323,711.26514,1506.778,855.70154,1474.0474,849.9949
116.78333333333333,1580.2861,512.10913,1590.2709,499.87677,1580.1423,501.95044,1632.1332,504.2044,1629.7914,507.35724,1660.6238,576.29865,1600.6467,581.4582,1615.6599,665.8965,1560.6716,651.74133,1526.7799,691.963,1504.6138,677.7282,1636.9218,718.52246,1588.9423,706.13416,1500.7655,722.98584,1461.0176,710.98425,1507.6915,856.5,1474.5411,851.18823
133.46666666666667,1579.4735,512.8268,1589.4612,500.26562,1578.9915,502.1825,1630.8994,503.9594,1629.1943,506.97113,1660.075,576.8544,1600.311,581.61163,1614.9922,665.8222,1561.9072,652.1857,1527.1887,691.3933,1505.1953,677.245,1636.965,719.0242,1589.2488,705.6139,1500.6946,723.9005,1460.9271,712.1714,1507.6471,857.1846,1473.372,851.6439
150.15,1578.107,512.23505,1588.265,499.65808,1577.3787,501.4796,1629.1368,504.31744,1626.8983,507.31903,1659.7404,576.0423,1599.5697,581.9171,1615.0177,666.31494,1562.2699,651.4236,1527.489,691.5217,1506.7144,677.64954,1636.144,718.2644,1589.5602,704.9315,1500.126,724.8036,1461.9736,711.50146,1507.3221,857.6084,1473.2904,851.2014
166.83333333333334,1577.5162,512.9422,1587.4178,500.84027,1576.3611,502.6079,1627.6458,504.11096,1626.1702,507.25867,1658.6777,575.29175,1599.3313,581.8237,1616.5598,665.70575,1563.0262,651.0282,1526.8137,691.26215,1507.0157,677.8669,1637.1995,717.5986,1590.0739,704.2095,1501.256,725.9454,1462.2905,711.2888,1507.1178,858.07733,1474.4294,851.2609
183.51666666666668,1576.0371,513.23535,1586.1179,501.10086,1574.7498,502.84647,1625.4055,503.73666,1616.28,507.86948,1658.0457,575.3264,1599.1553,581.9131,1615.2402,665.6658,1563.0449,652.15576,1527.3054,691.3479,1507.0054,677.8906,1636.9529,717.56177,1590.251,704.7782,1499.8008,725.6937,1462.0579,711.43066,1506.0491,858.34485,1472.0874,850.90466
200.20000000000002,1574.7925,514.9244,1584.155,502.21362,1573.3673,504.15002,1623.8497,502.92175,1613.9921,507.76,1657.4197,575.33203,1598.505,581.81903,1615.1785,665.63513,1564.919,651.33887,1526.5789,691.067,1507.6038,677.2969,1636.8541,716.80066,1590.876,703.33374,1501.5481,726.1118,1462.2777,711.9685,1506.7478,858.2014,1472.3999,850.7018
216.88333333333335,1571.7876,515.27216,1581.3698,502.72192,1570.7487,504.46234,1621.4432,503.38782,1612.6947,507.63898,1657.3898,575.40186,1597.4979,581.62915,1615.1738,667.02185,1564.305,652.73566,1526.9781,690.9392,1508.5226,677.09393,1637.8195,716.99805,1592.2871,702.74347,1501.5886,725.36444,1463.7502,710.71814,1508.667,856.6102,1473.5162,849.7556
233.56666666666666,1569.6896,515.9615,1579.463,503.5338,1568.7955,505.32275,1618.9073,504.43494,1611.4547,508.14417,1656.1482,575.1696,1596.6823,581.30743,1615.9805,666.7676,1564.4977,653.2781,1526.7428,690.5678,1508.4279,677.0298,1637.0997,716.76196,1591.7463,702.3874,1501.9569,725.6701,1464.0776,710.36035,1508.6229,857.49426,1473.6915,850.3379
250.25000000000003,1567.3844,515.77844,1577.4333,504.22183,1566.0822,505.60336,1616.5558,504.5073,1610.1835,508.16275,1655.1819,574.8137,1595.5453,581.23413,1615.0757,667.0664,1565.8008,653.59595,1526.6118,690.6094,1509.4017,676.6367,1637.4103,717.13574,1591.8756,702.89465,1501.9669,724.5895,1463.9109,710.2212,1508.6678,856.73425,1474.4084,850.2838
266.93333333333334,1564.6671,516.8654,1573.4807,505.0487,1563.7407,506.64008,1613.933,504.6225,1609.0332,507.75336,1653.0447,574.32025,1594.7941,579.8969,1615.6373,668.3109,1565.7406,653.82166,1527.0186,690.0766,1507.9324,676.4357,1636.129,717.66943,1590.8503,704.36774,1501.2625,725.0591,1464.4331,709.9507,1508.4878,856.8598,1473.8667,850.54535
283.6166666666667,1562.1843,518.1316,1569.6674,505.52554,1561.056,507.39157,1609.9022,504.3879,1606.9556,506.9832,1651.9078,574.36584,1594.5361,578.7539,1615.6038,669.50366,1566.7325,654.49695,1527.3734,690.36914,1508.5812,675.499,1636.4838,716.99634,1591.436,703.7151,1500.1993,724.58276,1464.739,709.76245,1508.3993,857.4514,1472.1536,850.55493
300.3,1559.9908,518.81604,1566.9529,505.89795,1558.4924,508.0271,1607.1395,505.14758,1604.6284,507.79462,1650.4081,574.937,1593.1593,579.3429,1616.0533,668.6217,1566.9247,654.8679,1527.7902,690.3585,1508.8331,675.6347,1636.5518,717.1171,1590.6755,704.41614,1501.0969,725.00415,1464.8824,710.16675,1508.5708,857.3425,1471.9093,850.6997
316.98333333333335,1558.0924,519.969,1564.958,506.56064,1556.0769,509.35233,1605.4756,504.78726,1602.3535,507.65286,1649.1604,574.8557,1590.2931,579.81104,1617.1393,669.46277,1566.8269,654.95483,1528.7478,689.7853,1512.0015,675.18445,1636.5145,717.1969,1589.3032,704.98303,1500.81,723.60815,1464.6827,709.59875,1511.3125,857.1279,1474.1855,851.36926
333.6666666666667,1556.0581,519.65845,1562.7834,506.11197,1553.6649,508.98477,1603.0155,504.85318,1600.555,507.52188,1648.738,575.5531,1588.6854,580.95667,1618.2239,668.08936,1567.2285,655.13586,1527.9712,690.1433,1511.1656,675.48474,1636.2902,716.3208,1589.4114,705.33594,1502.3237,724.56384,1466.6526,709.06934,1509.8711,856.53845,1473.4729,850.4187
350.35,1551.6436,522.3583,1558.3792,507.7701,1549.7839,511.0115,1598.9163,504.7206,1599.263,506.4774,1645.2024,574.9613,1589.2703,579.7012,1619.0417,668.5825,1567.157,654.8334,1527.8247,689.6643,1510.4343,675.59265,1636.8315,716.45276,1590.9148,705.26355,1502.5408,723.66223,1467.3159,709.0321,1510.4792,856.89233,1472.5898,850.0404
