TIME,nose_X,nose_Y,left_eye_X,left_eye_Y,right_eye_X,right_eye_Y,left_ear_X,left_ear_Y,right_ear_X,right_ear_Y,left_shoulder_X,left_shoulder_Y,right_shoulder_X,right_shoulder_Y,left_elbow_X,left_elbow_Y,right_elbow_X,right_elbow_Y,left_wrist_X,left_wrist_Y,right_wrist_X,right_wrist_Y,left_hip_X,left_hip_Y,right_hip_X,right_hip_Y,left_knee_X,left_knee_Y,right_knee_X,right_knee_Y,left_ankle_X,left_ankle_Y,right_ankle_X,right_ankle_Y
0.0,554.75134,496.3584,577.7644,479.0393,534.04395,476.78516,605.26904,505.04663,496.35547,500.37756,653.91113,647.3346,450.02527,648.07764,680.37866,816.6753,413.00903,817.9917,672.6605,971.0382,406.65564,983.72314,608.96094,977.625,481.81396,974.5327,574.6594,1237.1903,480.88013,1232.4524,556.06445,1468.0742,502.11206,1471.2483
16.683333333333334,554.1547,496.5462,577.2614,479.23566,533.47015,477.25836,605.2298,504.87506,496.09247,500.7696,654.10297,647.564,450.02203,648.2685,680.7437,815.8393,412.58246,818.48175,673.4135,971.0507,406.62402,983.57965,609.0815,978.02277,481.49713,974.7669,574.9534,1236.6489,480.60065,1232.2236,556.1905,1467.3811,502.14276,1470.9001
33.36666666666667,554.0759,496.25287,577.0952,479.0495,533.58276,476.92584,605.2329,504.75153,496.59827,500.5484,654.6168,647.7507,450.45776,647.67267,680.98596,816.8393,411.97314,818.5152,673.06067,971.5528,406.6438,983.6263,609.1322,978.8171,481.7694,975.1934,574.7732,1237.2925,480.7777,1232.1489,556.11316,1467.8601,502.78748,1470.5725
50.050000000000004,553.6336,496.27393,576.82477,479.0011,533.05865,476.94434,605.29645,505.0017,496.4029,500.8589,654.9493,648.00195,450.54822,647.5365,680.91656,817.09216,412.50006,818.8358,673.5435,971.19604,406.4815,983.99023,609.1718,979.04346,481.9037,975.4136,575.0517,1237.6304,480.6989,1232.1547,556.67755,1466.467,502.46686,1469.5056
66.73333333333333,554.389,496.38776,577.4733,479.07758,533.73236,477.1584,605.2424,504.79852,496.46075,500.87933,654.9084,647.78143,450.71942,647.6231,681.0097,817.1828,412.56036,818.883,673.3896,971.3736,406.4179,983.9476,609.0461,979.0113,481.84308,975.0809,574.9626,1238.0896,480.70795,1232.4812,556.45355,1466.0298,502.4593,1469.1963
83.41666666666667,554.5903,496.013,577.6003,478.64655,534.10394,476.62762,605.3322,504.60773,496.96527,500.41205,654.5223,647.53424,450.43573,647.81903,680.83026,816.7093,412.56152,819.1187,673.10504,971.0682,406.50262,984.0524,608.9909,978.6773,482.1623,975.29987,575.0694,1237.9507,480.7669,1232.3589,555.58795,1466.3242,502.1823,1468.9009
100.10000000000001,554.5767,496.1574,577.613,478.80768,533.92194,476.6485,605.4621,504.65704,496.85626,500.28314,654.5374,647.55597,450.60803,647.8228,680.8957,816.38153,412.6396,818.6226,673.58124,970.534,406.69836,984.0478,609.35004,978.4439,482.15265,975.07184,575.4073,1237.5947,480.77618,1231.6887,555.8178,1466.6736,502.17084,1468.7068
116.78333333333333,553.9423,496.00977,577.0146,478.65405,533.3765,476.45447,605.2155,504.7307,496.61627,500.27625,654.4843,647.3425,450.34143,647.944,681.53314,815.8738,412.69208,818.4989,673.6298,970.75586,406.87177,983.9629,609.1672,977.90845,481.98114,974.8218,574.95355,1238.0094,480.65912,1232.0314,555.9216,1466.9343,502.0302,1469.158
133.46666666666667,554.788,496.33655,577.65717,478.92322,534.1204,476.61182,605.1026,504.62964,496.82892,500.12048,655.148,647.08154,450.28857,648.2289,681.31586,816.3562,413.50433,817.58887,673.3094,971.4276,406.89276,983.1211,609.5025,976.58105,482.3553,973.3635,575.7778,1236.166,480.6928,1230.391,555.40326,1465.2617,502.26227,1468.1812
150.15,554.8992,496.55133,577.70654,479.14935,534.1477,476.93402,605.0928,504.95026,496.6886,500.28192,655.38745,647.10406,450.1546,648.50885,681.16016,816.6263,413.5774,817.7966,673.1926,971.88824,406.83008,983.014,609.42896,976.6674,482.2694,973.63995,575.71094,1235.2825,480.58276,1230.1409,555.5011,1465.2148,502.2859,1467.8271
166.83333333333334,555.4457,496.5509,578.2871,479.151,534.77966,476.87524,605.6372,504.88318,496.88892,499.91638,655.22705,647.0051,450.15198,648.21423,681.2999,817.131,413.75745,817.95667,673.3524,971.8601,407.0102,983.2799,609.4542,976.83154,482.1808,973.6637,575.5885,1236.1942,480.40808,1230.6061,555.6644,1464.4215,502.30847,1468.3698
183.51666666666668,555.42694,496.22443,578.2576,478.9428,534.76227,476.54413,605.43634,504.91962,496.9273,499.9405,655.002,646.6955,450.0996,648.18463,681.1673,816.1025,413.79285,817.87836,673.44135,971.15424,406.774,982.2712,609.3851,977.309,482.055,973.9311,575.7989,1234.9583,480.15094,1229.5549,555.7266,1464.2017,502.43988,1467.6123
200.20000000000002,555.86786,496.23523,578.6291,478.85242,535.20526,476.4093,605.2596,504.86768,496.84418,499.58325,655.16473,646.6721,449.86493,648.30725,681.4476,815.59656,413.86725,817.64355,673.8704,970.57385,406.8869,982.506,609.38556,976.6161,482.06244,973.13025,574.9349,1236.8666,479.71954,1230.1095,555.94635,1465.1442,502.23676,1467.9952
216.88333333333335,555.8573,496.22888,578.6764,478.68677,535.0475,476.38232,605.5447,504.7058,497.07263,499.6222,655.09094,646.8285,450.38135,647.81836,681.35986,815.5254,413.83667,817.32605,673.8248,971.15295,407.03766,982.8126,609.792,976.8412,482.4807,973.6008,575.4271,1235.0992,480.39575,1228.4176,555.51965,1464.2045,501.94116,1467.0631
233.56666666666666,556.2108,496.44598,578.8096,479.1109,535.2899,476.6905,605.5901,505.08282,497.10205,499.74298,655.0073,646.8254,450.58276,647.9107,681.71606,815.22565,413.79504,816.8968,673.9237,971.05963,406.87646,982.56476,609.65405,976.5933,482.34882,973.01154,575.32275,1235.511,480.49377,1229.0891,555.5416,1465.2649,501.729,1467.7812
250.25000000000003,555.69165,496.56256,578.35706,479.15936,535.0548,476.85492,605.5083,505.36176,497.4209,500.20502,655.26746,646.98846,450.41516,648.0722,681.51086,815.3791,413.63123,817.3863,673.5852,971.0245,406.82104,982.9423,609.69226,977.4869,482.40442,973.956,575.55884,1236.4719,480.2876,1230.0352,555.2207,1465.2664,502.00403,1467.6101
266.93333333333334,556.3104,496.52875,578.8895,479.18842,535.7352,476.68536,605.7543,505.34332,497.56396,499.903,655.1764,646.96454,450.58606,647.9865,681.6239,815.227,413.66827,817.11334,673.53284,971.06635,406.8341,982.82526,609.787,977.4582,482.62378,974.0798,575.56165,1236.3914,480.5238,1230.231,555.1643,1465.0371,502.16174,1467.8206
283.6166666666667,555.8532,496.3999,578.57294,479.01733,535.143,476.61694,605.8073,505.25,497.1396,500.17944,655.3415,646.589,450.65338,647.6937,681.7155,815.47156,413.67987,816.7971,673.35077,971.14087,407.04004,982.6033,609.55975,976.6592,482.4333,973.4166,575.4594,1235.6931,480.76282,1229.2894,555.45135,1466.2258,501.7304,1467.3235
300.3,556.5336,496.74225,579.1401,479.53204,535.71564,476.85272,605.8963,505.5926,497.31036,499.74567,655.66425,646.69257,450.70184,647.3886,681.63983,815.59894,413.56866,816.5269,673.42194,971.4261,407.11212,982.6048,609.59674,976.49115,482.48712,972.86127,575.7109,1234.9285,480.7229,1228.3188,555.7143,1465.1531,502.03058,1466.335
316.98333333333335,555.5931,496.25336,578.4368,478.88385,534.8768,476.49176,606.19806,505.04572,497.4001,499.8354,655.55414,646.5732,450.80627,647.14935,681.62494,815.40106,413.508,815.7786,673.3333,971.3597,407.0937,982.69403,609.2762,976.8671,482.4262,973.3658,575.4732,1235.4922,480.96588,1228.428,555.8035,1464.9624,501.88177,1466.9197
333.6666666666667,555.49347,496.25928,578.40265,478.83484,534.88165,476.47107,606.2089,505.0343,497.36237,499.8092,655.5401,646.651,450.72284,647.2749,681.7308,815.64453,413.73444,815.902,673.2789,971.489,407.29083,983.0144,609.3846,977.6013,482.4121,974.4934,575.32965,1236.5828,480.72552,1229.6823,556.1453,1466.0803,501.87506,1467.6409
350.35,555.24274,496.3037,578.0723,478.74707,534.6563,476.56775,605.9097,505.10608,497.4522,499.97925,655.523,646.8186,450.89642,647.45496,681.28864,816.0659,413.38776,816.0454,673.5064,971.4794,407.1949,982.9613,609.221,978.0364,482.52936,974.53784,575.6053,1236.2441,480.62738,1228.3447,556.0794,1465.3242,501.60455,1466.8899
